3285,Agriculture and Fisheries,2013-12-16,2013-12-16,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3286,Foreign Affairs,2013-12-16,2013-12-16,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3287,General Affairs,2013-12-17,2013-12-17,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3288,Foreign Affairs,2014-01-20,2014-01-20,Zsolt Németh,MFA,State secretary,Fidesz,0,Viktor Orbán 2
3289,Foreign Affairs,2014-01-21,2014-01-21,zasedání Rady zrušeno,MFA,State secretary,Fidesz,0,Viktor Orbán 2
3290,Economic and Financial Affairs,2014-01-28,2014-01-28,Peter Györkös,PerRep,Permanent representative,bezp.,0,Viktor Orbán 2
3291,Foreign Affairs,2014-02-10,2014-02-10,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3292,General Affairs,2014-02-11,2014-02-11,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3293,Agriculture and Fisheries,2014-02-17,2014-02-17,Zsolt Feldman,MRD,Deputy secretary of state for Agricultural economy,bezp.,0,Viktor Orbán 2
3294,Economic and Financial Affairs,2014-02-18,2014-02-18,Gábor Orbán,MNE,State secretary,bezp.,0,Viktor Orbán 2
3295,Competitiveness,2014-02-20,2014-02-20,Zoltán Cséfalvay,MNE,State secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3296,"Education, Youth, Culture and Sport",2014-02-24,2014-02-24,Rózsa Hoffmann,MNR,"State secretary for education, Ministry of national resources",Fidesz,0,Viktor Orbán 2
3297,Environment,2014-03-03,2014-03-03,Endre Kardeván,MRD,Minister of State for Food Chain Supervision and Agricultural Economy,bezp.,0,Viktor Orbán 2
3297,Environment,2014-03-03,2014-03-03,Pál Kovács,MND,State Secretary for Energy and Climate Affairs,bezp.,0,Viktor Orbán 2
3298,Justice and Home Affairs,2014-03-03,2014-03-03,Tibor Navracsics,MAJ,Minister of Administration and Justice,Fidesz,1,Viktor Orbán 2
3298,Justice and Home Affairs,2014-03-03,2014-03-03,Lászlo Felkai,MI,Permanent secretary,bezp.,1,Viktor Orbán 2
3299,"Transport, Telecommunications and Energy",2014-03-04,2014-03-04,Pál Kovács,MND,State Secretary for Energy and Climate Affairs,bezp.,0,Viktor Orbán 2
3300,Foreign Affairs,2014-02-20,2014-02-20,Zsolt Németh,MFA,State secretary,Fidesz,0,Viktor Orbán 2
3301,"Employment, Social Policy, Health and Consumer Affairs",2014-03-10,2014-03-10,Lászlo Modori,MNE,Deputy state secretary,bezp.,0,Viktor Orbán 2
3301,"Employment, Social Policy, Health and Consumer Affairs",2014-03-10,2014-03-10,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3302,Economic and Financial Affairs,2014-03-11,2014-03-11,Mihály Varga,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 2
3303,"Transport, Telecommunications and Energy",2014-03-14,2014-03-14,Pál Völner,MND,State secretary of Ministry of national development,Fidesz,0,Viktor Orbán 2
3304,Foreign Affairs,2014-03-17,2014-03-17,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3305,Foreign Affairs,2014-03-03,2014-03-03,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3306,General Affairs,2014-03-18,2014-03-18,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3307,Agriculture and Fisheries,2014-03-24,2014-03-24,Zsolt Feldman,MRD,Deputy secretary of state for Agricultural economy,bezp.,0,Viktor Orbán 2
3307,Agriculture and Fisheries,2014-03-24,2014-03-24,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3308,Agriculture and Fisheries,2014-04-14,2014-04-14,Zoltán Kálmán,MRD,"Special Committee on Agriculture, Spokeperson and Head of the Department",bezp.,0,Viktor Orbán 2
3309,Foreign Affairs,2014-04-14,2014-04-14,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3309,Foreign Affairs,2014-04-14,2014-04-14,Csaba Hende,MD,Minister of Defence,Fidesz,1,Viktor Orbán 2
3310,Economic and Financial Affairs,2014-05-06,2014-05-06,Gábor Orbán,MNE,State secretary,bezp.,0,Viktor Orbán 2
3311,Foreign Affairs,2014-05-08,2014-05-08,Peter Györkös,PerRep,Permanent representative,bezp.,0,Viktor Orbán 2
3312,Foreign Affairs,2014-05-12,2014-05-12,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3313,General Affairs,2014-05-13,2014-05-13,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3314,Agriculture and Fisheries,2014-05-19,2014-05-19,Lajos Bognár,MRD,Deputy state secretary,bezp.,0,Viktor Orbán 2
3314,Agriculture and Fisheries,2014-05-19,2014-05-19,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3315,Foreign Affairs,2014-05-19,2014-05-19,Péter Wintermantel,MFA,Deputy state secretary,bezp.,0,Viktor Orbán 2
3316,"Education, Youth, Culture and Sport",2014-05-20,2014-05-20,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3317,Competitiveness,2014-05-26,2014-05-26,Zoltán Cséfalvay,MNE,State secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3318,"Transport, Telecommunications and Energy",2014-06-05,2014-06-05,Pál Völner,MND,State secretary of Ministry of national development,Fidesz,0,Viktor Orbán 2
3318,"Transport, Telecommunications and Energy",2014-06-05,2014-06-05,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3319,Justice and Home Affairs,2014-06-05,2014-06-05,Tibor Navracsics,MAJ,Minister of Administration and Justice,Fidesz,1,Viktor Orbán 2
3319,Justice and Home Affairs,2014-06-05,2014-06-05,Peter Györkös,PerRep,Permanent representative,bezp.,1,Viktor Orbán 2
3320,Environment,2014-06-12,2014-06-12,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 3
3321,"Transport, Telecommunications and Energy",2014-06-13,2014-06-13,János Fónagy,MND,State secretary,Fidesz,0,Viktor Orbán 3
3322,Agriculture and Fisheries,2014-06-16,2014-06-16,György Czerván,MRD,State secretary for Rural Development,Fidesz,0,Viktor Orbán 3
3323,"Employment, Social Policy, Health and Consumer Affairs",2014-06-19,2014-06-19,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 3
3324,Economic and Financial Affairs,2014-06-20,2014-06-20,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,1,Viktor Orbán 3
3325,Foreign Affairs,2014-06-23,2014-06-23,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,1,Viktor Orbán 3
3326,General Affairs,2014-06-24,2014-06-24,Tibor Navracsics,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 3
3327,Economic and Financial Affairs,2014-07-08,2014-07-08,Gábor Orbán,MNE,State secretary,bezp.,0,Viktor Orbán 3
3328,Agriculture and Fisheries,2014-07-14,2014-07-14,Zsolt Feldman,MARD,Deputy state secretary,bezp.,0,Viktor Orbán 3
3328,Agriculture and Fisheries,2014-07-14,2014-07-14,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 3
3329,Agriculture and Fisheries,2014-07-14,2014-07-14,data nejsou k dispozici,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 3
3330,Foreign Affairs,2014-07-22,2014-07-22,Tibor Navracsics,MFA,MFA,Fidesz,1,Viktor Orbán 3
3331,General Affairs,2014-07-23,2014-07-23,Enikõ Gyõri,MFA,State Secretary for EU Affairs,-,0,Viktor Orbán 3
3332,Foreign Affairs,2014-08-15,2014-08-15,Tibor Navracsics,MFA,MFA,Fidesz,1,Viktor Orbán 3
3333,Competitiveness,2014-09-25,2014-09-26,Béla Glattfelder,MFA,Minister of State for Economic Regulation,Fidesz,0,Viktor Orbán 3
3333,Competitiveness,2014-09-25,2014-09-26,József Pálinkas,Úřad vlády,"Government Commissioner for Research, Development and Innovation",Fidesz,0,Viktor Orbán 3
3334,General Affairs,2014-09-29,2014-09-29,Peter Györkös,PerRep,Permanent representative,bezp.,0,Viktor Orbán 3
3335,"Transport, Telecommunications and Energy",2014-10-08,2014-10-08,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 3
3336,Justice and Home Affairs,2014-10-09,2014-10-10,Sándor Pintér,MI,Minister of the Interior,bezp.,1,Viktor Orbán 3
3336,Justice and Home Affairs,2014-10-09,2014-10-10,Barna Berke,MJ,"State Secretary for Cooperation in European and International Affairs, Ministry of Justice",bezp.,1,Viktor Orbán 3
3337,Agriculture and Fisheries,2014-10-13,2014-10-13,György Czerván,MA,State secretary for Rural Development,Fidesz,0,Viktor Orbán 3
3338,Economic and Financial Affairs,2014-10-14,2014-10-14,Gábor Orbán,MNE,State secretary,bezp.,0,Viktor Orbán 3
3339,"Employment, Social Policy, Health and Consumer Affairs",2014-10-16,2014-10-16,Lászlo Modori,MNE,Deputy State Secretary for the Labour Market,bezp.,0,Viktor Orbán 3
3339,"Employment, Social Policy, Health and Consumer Affairs",2014-10-16,2014-10-16,Katalin Novák,MHR,"State Secretary, Ministry of Human Capacities",bezp.,0,Viktor Orbán 3
3340,Foreign Affairs,2014-10-20,2014-10-20,Péter Szijjártó,MFAT,Minister of Foreign Affairs and Trade,Fidesz,1,Viktor Orbán 3
3340,Foreign Affairs,2014-10-20,2014-10-20,László Szabó,MFAT,Deputy Minister of Foreign Affairs and Trade,Fidesz,1,Viktor Orbán 3
3341,General Affairs,2014-10-21,2014-10-21,László Szabó,MFAT,Deputy Minister of Foreign Affairs and Trade,Fidesz,0,Viktor Orbán 3
3342,Environment,2014-10-28,2014-10-28,Zsolt Németh,MFA,State secretary,Fidesz,0,Viktor Orbán 3
3342,Environment,2014-10-28,2014-10-28,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 3
3343,Economic and Financial Affairs,2014-11-07,2014-11-07,Gábor Orbán,MNE,State secretary,bezp.,0,Viktor Orbán 3
3344,Agriculture and Fisheries,2014-11-10,2014-11-10,Márton Bitay,MA,"State Secretary, Ministry of Agriculture",Fidesz,0,Viktor Orbán 3
3344,Agriculture and Fisheries,2014-11-10,2014-11-10,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 3
3345,Economic and Financial Affairs,2014-11-14,2014-11-14,Péter Beno Banai,MNE,"State Secretary for Public Finances, Ministry for National Economy",bezp.,0,Viktor Orbán 3
3346,Foreign Affairs,2014-11-17,2014-11-18,Péter Szijjártó,MFAT,Minister of Foreign Affairs and Trade,Fidesz,1,Viktor Orbán 3
3346,Foreign Affairs,2014-11-17,2014-11-18,Csaba Hende,MD,Minister of Defence,Fidesz,1,Viktor Orbán 3
3347,General Affairs,2014-11-18,2014-11-19,Péter Szijjártó,MFAT,Minister of Foreign Affairs and Trade,Fidesz,1,Viktor Orbán 3
3347,General Affairs,2014-11-18,2014-11-19,Peter Györkös,PerRep,Permanent representative,bezp.,1,Viktor Orbán 3
3348,Foreign Affairs,2014-11-21,2014-11-21,István Mikola,MFAT,"State Secretary for Security Policy Cooperation and International Cooperation, Ministry of Foreign Affairs and Trade",Fidesz,0,Viktor Orbán 3
3349,"Education, Youth, Culture and Sport",2014-11-25,2014-11-25,Pétér Hoppál,Parlament,Minister of State for Culture,Fidesz,0,Viktor Orbán 3
3349,"Education, Youth, Culture and Sport",2014-11-25,2014-11-25,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 3
3350,"Transport, Telecommunications and Energy",2014-11-27,2014-11-27,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 3
3351,"Employment, Social Policy, Health and Consumer Affairs",2014-12-01,2014-12-01,Hanna Páva,MHR,"Deputy State Secretary for Health Co-ordination and EUaffairs, Ministry of Human Capacities",bezp.,0,Viktor Orbán 3
3351,"Employment, Social Policy, Health and Consumer Affairs",2014-12-01,2014-12-01,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 3
3352,"Transport, Telecommunications and Energy",2014-12-03,2014-12-03,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 3
3353,Competitiveness,2014-12-04,2014-12-05,Béla Glattfelder,Parlament,Minister of State for Economic Regulation,Fidesz,0,Viktor Orbán 3
3353,Competitiveness,2014-12-04,2014-12-05,Barna Berke,MJ,"State Secretary for Cooperation in European and International Affairs, Ministry of Justice",bezp.,0,Viktor Orbán 3
3353,Competitiveness,2014-12-04,2014-12-05,József Pálinkas,Úřad vlády,"Government Commissioner for Research, Development and Innovation",Fidesz,0,Viktor Orbán 3
3354,Justice and Home Affairs,2014-12-04,2014-12-05,Lászlo Trócsányi,MJ,Minister for Justice,bezp.,1,Viktor Orbán 3
3354,Justice and Home Affairs,2014-12-04,2014-12-05,Károly Kontrát,MI,"Parliamentary State Secretary and Deputy Minister, Ministry of the Interior",Fidesz,1,Viktor Orbán 3
3355,"Transport, Telecommunications and Energy",2014-12-09,2014-12-09,András Aradszki,MND,"Minister of State for Energy, Ministry of National Development",KDNP,0,Viktor Orbán 3
3356,Economic and Financial Affairs,2014-12-09,2014-12-09,Mihály Varga,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 3
3357,"Employment, Social Policy, Health and Consumer Affairs",2014-12-11,2014-12-11,Lászlo Modori,MNE,Deputy State Secretary for the Labour Market,bezp.,0,Viktor Orbán 3
3357,"Employment, Social Policy, Health and Consumer Affairs",2014-12-11,2014-12-11,Katalin Novák,MHR,"Minister of State for Family and Youth Affairs, Ministry
of Human Resources",bezp.,0,Viktor Orbán 3
3358,"Education, Youth, Culture and Sport",2014-12-12,2014-12-12,Lászlo Palkovics,MHR,"Minister of State for Higher Education, Ministry of Human Capacities",bezp.,0,Viktor Orbán 3
3359,Foreign Affairs,2014-12-12,2014-12-12,István Mikola,MFAT,"Minister of State for Security Policy Cooperation and
International Cooperation, Ministry of Foreign Affairs and
Trade",Fidesz,0,Viktor Orbán 3
3360,Agriculture and Fisheries,2014-12-16,2014-12-16,Márton Bitay,MA,"State Secretary, Ministry of Agriculture",Fidesz,0,Viktor Orbán 3
3360,Agriculture and Fisheries,2014-12-16,2014-12-16,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 3
3361,Foreign Affairs,2014-12-15,2014-12-15,László Szabó,MFAT,Deputy Minister of Foreign Affairs and Trade,Fidesz,0,Viktor Orbán 3
3362,General Affairs,2014-12-16,2014-12-16,Szabolcs Takács,Prime minister's office,"State Secretary, Prime Minister's Office",Fidesz,0,Viktor Orbán 3
3363,Environment,2014-12-17,2014-12-17,István Nagy,MA,"Parliamentary State Secretary, Ministry of Agriculture",Fidesz,0,Viktor Orbán 3
3363,Environment,2014-12-17,2014-12-17,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 3
3364,Foreign Affairs,2015-01-19,2015-01-19,Péter Szijjártó,MFAT,Minister of Foreign Affairs and Trade,Fidesz,1,Viktor Orbán 3
3365,Agriculture and Fisheries,2015-01-26,2015-01-26,Sándor Fazekas,MA,Minister of Agriculture,Fidesz,1,Viktor Orbán 3
3366,Economic and Financial Affairs,2015-01-27,2015-01-27,Peter Györkös,PerRep,Permanent representative,bezp.,0,Viktor Orbán 3
3367,Foreign Affairs,2015-02-09,2015-02-09,Péter Szijjártó,MFAT,Minister of Foreign Affairs and Trade,Fidesz,1,Viktor Orbán 3
3368,General affairs,2015-02-10,2015-02-10,Szabolcs Takács,Prime minister's office,"State Secretary, Prime Minister's Office",Fidesz,0,Viktor Orbán 3
3369,Foreign Affairs,2015-01-29,2015-01-29,Péter Szijjártó,MFAT,Minister of Foreign Affairs and Trade,Fidesz,1,Viktor Orbán 3
